state,business_id,latitude,name,postal_code,longitude,num_nearby_rest
AZ,nfdNvM0HFCDmnJ5eHMnuNg,Miracle Mile Delicatessen,85016.0,33.507557,-112.040116,82
AZ,4Z6bb_d5xgnJ5HrkaIvsqA,Barro's Pizza,85224.0,33.3362743,-111.8609236,39
AZ,_OAtYMzu_oOf2-HGVhrHVQ,Brother's Pizza,85310.0,33.7106901,-112.2022413,14
AZ,2Zeh89IUg7T4dUFjRfqtdg,Guido's Chicago Meat & Deli,85254.0,33.5853932308,-111.924301269,96
AZ,xRHbsV3S884mE95p4-nOmQ,Papa Murphy's,85308.0,33.6666821,-112.1867829,28
AZ,0PFf3RKtDQyHnrdcPo8zMQ,Foosia,85254.0,33.6099946,-111.9266533,33
AZ,Q5fzK17mAGIj4VC9QlaB1Q,Dairy Queen,85016.0,33.5306354,-112.0472356,36
AZ,L23qeWacyCZFjF9DL6o04w,Venezias New York Style Pizzeria,85233.0,33.3216688,-111.8056711,7
AZ,3u4AsqA8glBmGuxtNx5mdQ,Knock Kneed Lobster,85034.0,33.4485057,-112.0126321,5
AZ,gdqFSUw1vOI9lIQyZTYWAQ,Brunos Pizza,85345.0,33.5680719,-112.2040847,1
AZ,Flb_4M6b0sFBWuyowetoag,O'Neill's Place,85215.0,33.4689358188,-111.682956219,22
AZ,9VKXdVbyHM5CyGmMffWKnQ,The Newton,85013.0,33.5096672,-112.078715,69
AZ,IdLzooqPyvEtP_rv2eR6pQ,Raising Cane's Chicken Fingers,85392.0,33.463087113,-112.273150254,40
AZ,zaBk2imYnk7rG7IdOMhRmA,Pho Saigon Pearl,85086.0,33.800185,-112.1281334,18
AZ,VGhyoDJRrebP8ZKWx9L8Wg,The Tennessee Grill,85086.0,33.8701586735,-112.150633076,10
AZ,GYbkinu-02gQwxBAdIuGAA,Creole Cajun Bistro,85249.0,33.2325460466,-111.790776998,10
AZ,-ot4Xd6GxSUOqwUj7okZuA,Lucky's Burgers & Shakes,85023.0,33.612328,-112.0992761,10
AZ,iB8BLK67u6JDCqpHAiCMGw,Silver Spur Saloon & Restaurant,85331.0,33.8314857483,-111.945655823,27
AZ,Hb8pO9jpr4IeB6cFcVZxxA,Ventura Grill,85258.0,33.5530194,-111.8811376,8
AZ,9mC01kBu0JmmL97rdn_C8A,Church's Chicken,85374.0,33.6268734,-112.3935445,7
AZ,SCNlX_q7vVRkoR1OgNpyPg,Cut Above Cafe,85004.0,33.4787729,-112.074492,72
AZ,V6WEgXWlYmOnH0a1FrH43A,John Henry's,85284.0,33.3486761,-111.9277331,11
AZ,DEBqmgxv2yhJ93LqGpKltg,Earl Of Sandwich,85281.0,33.4251725238,-111.939814112,188
AZ,erpMXkhBRNAwfXYfqIaC6Q,Sushi Bros,85021.0,33.5657923,-112.0991561,13
AZ,BaPKO2rV_uaOtRliKtaFcQ,Silver Mine Subs,85281.0,33.4259647,-111.9402513,175
AZ,UY1BHeeb1oE0-uk0EKqaGg,McDonald's,85044.0,33.3485509,-111.9751512,24
AZ,TtbCOwOpNNzE7fW5CFwyng,Bosa Donuts,85018.0,33.4954464,-112.0011033,41
AZ,IyVdd_IqwUtzQDTxw2W9qw,Saddle Ranch Chop House,85305.0,33.5329519271,-112.260761889,46
AZ,sLa4_i63uBy05DJNbaOPgw,Wally Burger,85302.0,33.5791438,-112.1527328,21
AZ,DmLGiQ4zR1-FTS52K9_rbw,IHOP,85302.0,33.581338,-112.2006198,13
AZ,ZvWT-5SzUObzIcNz6VP7XA,Barro's Pizza,85210.0,33.3910694,-111.8555096,58
AZ,bZj4UqBD4chWAvytPKGALA,Athenian Express,85004.0,33.4575099,-112.0741235,202
AZ,9k-OM2Dp-XvpDVNn-XcCHA,Villalpando's,85226.0,33.3058418,-111.9693549,31
AZ,ylC-mQfL-eAiuLmAGZrqKw,Greek Patio,85027.0,33.6831806,-112.0986832,24
AZ,TEQmudCV5Hn1Vj_NeXsWzQ,White Eyes Fresh Fry Bread,85308.0,33.669410988,-112.184578621,28
AZ,yjX5l0UGoFdR4t5q3i2MTQ,Bavarian Point Restaurant,85205.0,33.4150426535,-111.726201653,10
AZ,Gkhi0IkGAIls6YgXBSdZqQ,El Amigo Mexican Food,85029.0,33.5828873,-112.0996622,6
AZ,vNwj8u1KbnKPQFMTd3TDWw,Top Shelf Mexican Food & Cantina,85053.0,33.6252489,-112.1298368,16
AZ,XXxscMkHPEdsZtzjesk5zg,McDonald's,85203.0,33.415707,-111.788649,20
AZ,SqL19z7A7LB91RkWWwWvnQ,Yucca Tap Room,85282.0,33.3926278,-111.9404784,29
AZ,VuIIfIAEtGFXcAcXCvK-1g,Burritoholics,85331.0,33.8302838186,-111.931648074,38
AZ,5N3rFkUeWQnOT5d8LqE7UQ,Port of Subs,85296.0,33.3344295,-111.759219,11
AZ,A1fBuGCmo9f8H00wIV3OYw,Nana's Mexican Cafe,85225.0,33.3164798111,-111.841043271,31
AZ,1dX0u7zsjizDvatHEutHdQ,Lenny's Burger,85051.0,33.5382419,-112.1146912,1
AZ,tEz-_4c1dxqClu9GdX24MQ,Mike's Bistro,85374.0,33.637069,-112.3560801,62
AZ,nn4ZkIZTCd7jJhxs-P9tHA,5 & Diner,85016.0,33.5134571387,-112.047840589,47
AZ,ypIzqbkJli_75hgFz98WiQ,Subway,85257.0,33.4787351,-111.9252986,51
AZ,VtgFuz3LXsrGB-SzPSQbDg,Jalapeño Buck's,85213.0,33.4792917767,-111.753202416,0
AZ,GC9Re0tKAnecMww3DB638g,Jalsa Ice Cream and Bakery,85284.0,33.3477919604,-111.910567954,19
AZ,CzqYP9VKJBzGLnp14naScA,Chelsea's Kitchen,85034.0,33.4358956888,-111.99809432,63
AZ,8gW7VRKF_U0piIO9cWee_w,Noodles & Company,85044.0,33.3192299488,-111.976904199,72
AZ,zm_lSDYuHdRyzc3c3eCayQ,The Hub Deli,85048.0,33.3044612,-111.9945753,29
AZ,JwXNyXdJmk_YnXokLhpI8w,Ono Hawaiian BBQ,85042.0,33.376977,-112.029821,27
AZ,9SS3ERbWcYDEzxfs9KxRbA,Taco Bell,85205.0,33.43545,-111.71929,15
AZ,VDcBThHQHE8dTFdoghQwFA,Papa Murphy's,85226.0,33.3204869,-111.9086147,13
AZ,41qbd6aGiz2GWp7TI8HSEg,Pizza On 87,85225.0,33.3272385,-111.8426376,28
AZ,fZVkbNNWjMxuWzNi4Uvufg,Lenny's Burger Shop,85029.0,33.6095285045,-112.134235367,13
AZ,41lQvgIQEfEmqINKciNGxg,Little Caesars,85225.0,33.3101493,-111.8410992,61
AZ,zwmps5SXn30g-f5wqg_r9A,Garcia's Mexican Restaurants,85029.0,33.581387,-112.13188,37
AZ,fofvWyHAEq6Yew-Je4bcgw,Ritz Asia,85032.0,33.640232,-111.979545,24
AZ,JXhi6GuB6wqBfw2Tc7ohvw,Golden Thai Kitchen,85035.0,33.4679027715,-112.22136788,20
AZ,orMlHMLyHSldYgzfFTaeoA,Eddie's House,85251.0,33.4949473,-111.9291326,289
AZ,3kVThNUM1mzz1lBtxdSJxw,IHOP,85004.0,33.475583,-112.074115,88
AZ,90bL34o2KEes9pUnCOm7pQ,The Gladly,85016.0,33.5089836,-112.0339775,98
AZ,DvxGK4R1_0LR9837DCOZXg,Luna Pizza,85301.0,33.5513081,-112.1778479,21
AZ,MM572Htt9k_e96IKNyCEtA,stonegrill,85054.0,33.683465364,-111.965897083,32
AZ,Tax_5L_C559yBm5Tc3mDZQ,Sweet O Wine and Chocolate Lounge,85311.0,33.53226,-112.17908,38
AZ,3slaRoID3wWUGcYaSE8EuA,Adam's Pizza and Wings,85353.0,33.4503083,-112.2647193,12
AZ,Bm-xgK5r4pCGcC1xZCvixg,Omaha Steakhouse,85016.0,33.5109749,-112.0249026,61
AZ,2q2gGuigGrCFmx3juLAVww,Mika's Greek,85284.0,33.3495575156,-111.949797459,34
AZ,dU34LGqegjPB6bKKV9TWgg,Pho Wes,85202.0,33.3892012007,-111.860820875,61
AZ,j9E7AzV3RBMxZnJD0jDVxw,The Living Room,85258.0,33.5670239,-111.9254205,33
AZ,llCxryWr8j1S39tusYCWxg,Yo Pauly's NY Pizza Co,85258.0,33.5690799263,-111.88991718,31
AZ,hnCd1VSLYdb2-eHO7iB9xQ,Our Gang Sports Saloon & Grill,85020.0,33.5758589,-112.0653341,22
AZ,l-Cu_WkJt5R1v71ecYeqsA,The Wrigley Mansion Club,85016.0,33.5228326,-112.0268204,6
AZ,IWF6pgOPF7gNBOJqL8AaXQ,Nam Sao,85311.0,33.6392038,-112.1530065,16
AZ,9kjk05G50XWnmJQBz_wcnw,Umami,85281.0,33.42399,-111.939011,188
AZ,iq50qr2p5d68f2TO3OA9BA,E-san Sab Sab Thai Cuisine,85020.0,33.5959571,-112.0391851,19
AZ,tWiFat101ID5w_wgAPMXhA,Ted's Hot Dogs,85282.0,33.4071015546,-111.909668432,30
AZ,DmyS9b7ykIOo7XwYt5I9wg,Burger King,85073.0,33.4354656,-112.0071714,53
AZ,VKVDDHKtsdrnigeIf9S8RA,The Nosh Cafe,85044.0,33.3308508709,-111.978642111,24
AZ,UmJU-v1Hoh8myeQmCwFI2A,Losbetos Mexican Food,85016.0,33.4881545,-112.0304886,31
AZ,xVoPh8oCb29J5dMURoowBg,Rare Earth,85262.0,33.7413162,-111.8441435,2
AZ,LMdUoR00jPxQDWLYRq93FA,Quiessence Restaurant,85042.0,33.3910264577,-112.016740994,4
AZ,GlwOGCjSzts7AnbK9gqmng,Cheddar's Scratch Kitchen,85224.0,33.3064492818,-111.88693858,26
AZ,1zJdyb0mqvNhE-3xaaHwIA,Sea Saw,85251.0,33.4991931,-111.927532,312
AZ,ITOa1olD2HTgEVOnH8zVog,Espos Mexican Food,85226.0,33.305134,-111.909124,27
AZ,HnpV9DkAV3dF88XgalLFbQ,Pho Viet Nam #2,85205.0,33.4345275498,-111.719608607,15
AZ,NvG2KYObJujUeswSDmww_w,Wild Vines,85086.0,33.8582329315,-112.112180949,2
AZ,bj6Km1RvgD6oyppCe5yDog,New Hong Kong,85016.0,33.4949655,-112.0310218,33
AZ,fjvu3PkvrTOoIjNqL1vrJQ,Spotted Donkey Cantina,85258.0,33.5561571,-111.8987016,18
AZ,kY1ojmCX5HIiCM9CFKpklw,Mi Vegana Madre,85323.0,33.4334649,-112.3278161,0
AZ,pxqP6-_odivOQCVFnuAEyQ,Kabob Palace,85051.0,33.5516353,-112.1169966,17
AZ,scAvBxHq65LO4yshRxDAxQ,Number 1 Chinese,85303.0,33.5237855,-112.2048269,10
AZ,QMj2_aQU9gh4d6LXzbmDLg,Grady's,85029.0,33.5937119,-112.099237,3
AZ,HCNKxd0J0pTxAMJwNuYmrQ,Ms Thomas' Lovely Tea House,85209.0,33.451415,-111.709457,11
AZ,tSJTbxhAO1tJMSdeTCiZwg,Ocean Prime,85054.0,33.675081923,-111.963171959,39
AZ,9l2hkescfkSWx-GtJQdyFA,Dona Kay Cafe,85258.0,33.5684832,-111.8864553,30
AZ,i5snLVanPG1R9foC0QfkXQ,Rock-n-Roll Fingers,85282.0,33.4074351,-111.9249269,50
AZ,FW7uAWuXX7YNMHDJyotsgQ,Peter Piper Pizza,85295.0,33.305135,-111.78697,9
AZ,44zSIjPU09F2UBYUn_KZ3Q,Salazar Bros Mexican Food,85282.0,33.3792202,-111.9767429,14
AZ,Xv4PTiQ_scrhC4oc5kf6aA,A Touch of European Cafe,85301.0,33.5414876,-112.1827954,44
AZ,SKpg4zgr83YPZ14uzhmn9g,Ciao Grazie,85255.0,33.6567087987,-111.866507524,0
AZ,FqmjFD5UvXz3a_cjm8Unsw,Dairy Queen,85206.0,33.390567,-111.6903269,59
AZ,ZCC2rUvs2ydCzR6MjwnOQg,Smashburger,85029.0,33.5814492,-112.1263247,65
AZ,vU_4dd08zDFMAAKo6c0-ew,Hot Dog on a Stick,85225.0,33.3022462,-111.897967,69
AZ,WWdPXSNLduMNK-ybk9HcuA,Times 3 Sports Grille,85310.0,33.71104,-112.2000341,13
AZ,BncSpY3IPix5s-4SOHCtLQ,Blue Wasabi Sushi & Martini Bar,85296.0,33.3079837358,-111.744301254,42
AZ,BZhmsHFyyj_mKkBdPvIgAw,Port of Subs,85040.0,33.4069946,-111.98087,14
AZ,acUEny04AjPiKC3zRbDYYw,Burger King,85282.0,33.4070507679,-111.957230114,40
AZ,3aJqrnY4u86F5-Fn_vAy-g,Il Primo Pizza & Wings,85032.0,33.6402724,-112.0328431,20
AZ,VpSPyNx5EY9bG7yYU3yE_A,Hibachi San,85308.0,33.6397914,-112.2245561,81
AZ,jvnMR2D-YVtnQWCP4PN_kw,Chloe's Corner,85254.0,33.6244671692,-111.927910236,64
AZ,ZCuxGouhn_6ndMIOHg76ew,The Fat Burrito,85233.0,33.366193,-111.825118,4
AZ,x1GM1mzeDx4ARUGKV8n98Q,Indian Village,85331.0,33.8324219,-111.9346658,24
AZ,DTvcpHf2gGKgSujUVXA7sA,Qdoba Mexican Grill,85282.0,33.3790526,-111.9292561,39
AZ,UUtWoDyREiy9MPdtTRFUYQ,George and Son's,85027.0,33.6668015951,-112.124382711,30
AZ,UvasBBRFHG90s1UNuPlLPw,Mercer's Restaurant,85345.0,33.5814052,-112.2685334,7
AZ,3Jg5iFVFm9PxRpGJWLR6ng,Subway,85284.0,33.3495027,-111.9602215,37
AZ,A6HfWbmTpJRlwl_-SxwFUg,Taco Bell,85307.0,33.5361,-112.35793,5
AZ,6M5WG1Hp38dsYkK77S-bzQ,Yogis Grill,85340.0,33.5090366126,-112.34145999,11
AZ,q4eeqVYRrO--vFFr3pBuNw,Taco Bell,85284.0,33.3205131495,-111.929977053,35
AZ,uoEV1AxIm3_XFxiScYWrbA,Paradise Bakery & Cafe,85308.0,33.6420951,-112.2256801,82
AZ,zHqydarL53YWMjuC0UglSA,Hungry Howie's Pizza,85024.0,33.3771752,-112.045629,7
AZ,ujNN29ZEn8GaipiDLOQhEw,Streets of New York,85382.0,33.6513795,-112.2572339,11
AZ,lN4wmlhRagSZMF6YlOGNtg,Julia's Mesquite Mexican and Burgers,85225.0,33.3378722065,-111.842531128,23
AZ,eS29S_06lvsDW04wVrIVxg,Barrio Café,85006.0,33.4790158,-112.0479886,22
AZ,h-psPOmlY0mCOflb3S3rdQ,Chennai Chettinaad Palace,85053.0,33.6415616,-112.1195269,23
AZ,w3RH9W99ZIKvw0Qgibdn4w,Ginger Zing,85204.0,33.3947016,-111.7560085,14
AZ,QvyG5fZ0mxo5yeLY8jabCA,Dos Gringos,85224.0,33.3265887,-111.8582345,27
AZ,raVyoZbWWuN7JcFUdT7k2g,Sochu House,85004.0,33.47907,-112.073306,81
AZ,5j2ugUALtjsa2nkV1YGq5Q,House Modern Sushi Restaurant,85204.0,33.384436,-111.802817,50
AZ,wx7fvfCq53tNFieI4FiBWg,MOD Pizza,85029.0,33.5814492,-112.1263247,65
AZ,-FveSBaantlFExq__ESLcw,Grill Wrap Cafe,85048.0,33.305766,-111.979651,32
AZ,LiBnff-ZuzW16zIvZgFOfQ,La Canasta Mexican Foods,85003.0,33.4403076167,-112.081900403,16
AZ,zJGtD3y-pAIGNId4codEEg,Otro Cafe,85014.0,33.5253385734,-112.064487738,37
AZ,cfZfCdo8vTu4S_uBsF10kQ,Nam Pho Restaurant,85224.0,33.3361505,-111.8743381,24
AZ,Ld2hhA3q3cdkptwS1fsYEg,Yogi's Grill,85085.0,33.714505545,-112.112238407,36
AZ,h8HgbmRmLc934RMgCOQVzg,Cafe 87,85264.0,33.58193,-111.6808257,4
AZ,dSoolLx5E5c6FpWxVLfMrg,La Carreta Taco grill,85043.0,33.4372160024,-112.183952294,2
AZ,EE4nfMjmbE5PIG12UsustA,Subway,85203.0,33.4355721,-111.7884153,4
AZ,wdtTVOhK3iqVqlJunhxc2Q,Dijlah Market,85051.0,33.5548321686,-112.117791798,19
AZ,gbcqFDuHX31jylGxC2cKhA,The Estate House,85251.0,33.4993828,-111.9276907,309
AZ,JLh_3ID6DaKvmD_2hQ6J-w,Betito's Mexican Restaurant,85282.0,33.3918914795,-111.909072876,33
AZ,dtQ_nIADFp7AP91H0ttAKA,In-N-Out Burger,85224.0,33.3064117,-111.8917575,65
AZ,bCp4qpBzL_chlJtHbiVF5Q,Tortas El Manantial,85035.0,33.4663929101,-112.189077996,6
AZ,dbN2_qZ27hSW-C5zrzWGcw,Little Caesars,85225.0,33.2919847,-111.7895821,7
AZ,DyZjlW-8b3tcWnTRUgVu7Q,Stingray Sushi,85226.0,33.31819,-111.969203,76
AZ,N-5j18ODfZKH_Q5p__MoSw,Queso Good,85043.0,33.4511267,-112.1568419,1
AZ,v_ubyYwllvUW1No-hKhsbQ,ToScany's,85249.0,33.2349737,-111.7918276,10
AZ,fBDqiXMBHZOiIlrYkQE5Fw,Sonic Drive-In,85296.0,33.3068393,-111.755232,25
AZ,tIauOelAC3BZk_xhMoDBUg,Someburros,85283.0,33.3775286713,-111.938958546,31
AZ,Yk8pVAMl2U-NqY7Fj7zbdA,Crepes and Bakes,85253.0,33.5393489,-111.9239084,21
AZ,L53Ye3HxRCT_8CYaWv61Aw,Piza Pizza,85225.0,33.3029033,-111.8423531,56
AZ,idNnDao6jSW-Po872u-Iew,Kashman's Place,85262.0,33.81574,-111.78416,0
AZ,fMbHYElmKq7NG9AkUk9KBg,Bogey's Steak & Seafood,85207.0,33.4908904485,-111.670638697,3
AZ,IT0IODInyhKbG4a_ka71MQ,Oregano's Pizza Bistro,85331.0,33.8278117684,-111.9547806,18
AZ,079CV1EE5WLdQqVEVYFeHQ,The Prime Chinese Restaurant,85013.0,33.5098269741,-112.075478616,64
AZ,zcXIPwqjKWQ7H5EXkEZfkw,Kinnicks Sports Grill,85254.0,33.5827342,-111.9299542,96
AZ,_sOni_t0FvAQuUDBEGe3Gg,Seamus McCaffrey's,85003.0,33.4503778,-112.0740091,263
AZ,txOOuDuj6m2fW-ietZRw0w,Da Burger Shack,85016.0,33.484011,-112.048027,15
AZ,abHiuwC0FPSlZ9ALiVPtgg,Cafe Rio,85249.0,33.2472965771,-111.788691355,1
AZ,_fN2KAvWGIu54iuKMT6neg,Jetbox Market,85034.0,33.4375327492,-112.002290017,68
AZ,1f_-jV4oJsiNSgpy8SaF8g,The Nile Cafe,85004.0,33.4588994,-112.0662616,120
AZ,iHp2K7dml2CHfhOzdo7wHw,Denny's,85250.0,33.5387595861,-111.884895472,18
AZ,JhqMKce3SOAptRoYHP3Tqw,Charley's Grilled Sub,85015.0,33.5224329,-112.0962964,12
AZ,JcAfn8YTNnoAUk9nGaioSg,Sweet Cream Donuts,85043.0,33.4223380195,-112.219904959,12
AZ,Jv92Dw1KwGxznKEUa1XRLA,McDuffy's Sports Grill,85225.0,33.3176189883,-111.827774048,3
AZ,in1dUkV0SE76X_U-nMEl4g,Mafia Mike's Pizza,85205.0,33.4239628,-111.7197505,2
AZ,o4MJ4x8bm3_--37lSkwA8A,Teabo,85338.0,33.4504060051,-112.356580608,20
AZ,0Rjgq0tHv3enQW8lNbrrVg,Dairy Queen,85331.0,33.8334279,-111.9398473,31
AZ,ad0LjmuXhUGBxTSkve5LZA,Beaver Choice,85282.0,33.4071624168,-111.910356573,28
AZ,5_MYcQWzKLiFYh0cUPrgNA,Burger King,85016.0,33.4798719,-112.0472618,22
AZ,6SRHHzkCuEIqyreM4lZ8_A,Olive's Pizzeria & Restaurant,85258.0,33.5737667,-111.9055104,11
AZ,TqFqZBdad2N0Kgf-NRKL9g,Pizza Hut,85022.0,33.6082766,-112.0668712,22
AZ,qhkfJbMCFE7bgKDM-J6bmA,The Grill on Mill,85281.0,33.4269477,-111.9404332,181
AZ,PKuUfy9BUk9LsMgzDIRr8A,McDonald's,85206.0,33.3934817,-111.7359934,1
AZ,AssSdHSVWbPtN8upTLWFVg,Nixon's,85016.0,33.5080183,-112.0270172,71
AZ,K6KbZCzJGPCyE1IWrJIujg,Starlight Cuisine,85392.0,33.492985,-112.286067,24
AZ,SDhXmtnSIDgoYZNf10xc2A,Little Caesars,85205.0,33.4363646137,-111.702526286,1
AZ,pBoWsom3mZFYo9EucIWRDg,Kabuki Sushi & Grill,85381.0,33.6110876,-112.2399241,18
AZ,WO4tA4U3XNYSxxrkJ6W9hQ,Burger King,85043.0,33.4225228,-112.2228571,12
AZ,hk9xmxnVl-AObpXbKTVYJg,Mariscos Camaron Pela'o,85338.0,33.4503883813,-112.341870032,41
AZ,_rXRnGcU3RFtsehmdL0ucw,Rosa's Mexican Grill,85201.0,33.4234158,-111.8240737,7
AZ,-A9sm-E6uQxWTJ_MuyOzFw,Zen 32,85016.0,33.5100591,-112.0142073,20
AZ,u0_EMrcXuQW3zu39peNQzw,Subway,85253.0,33.5796175,-111.9276631,95
AZ,VRC7J-ahI4em9ddhihxq5w,Pizza A Metro,85015.0,33.4809612,-112.110207,12
AZ,prrnJEMpCh1cSxrQJBYy7g,Hibachi City Buffet,85041.0,33.3922047168,-112.131666988,11
AZ,-bd4BQcl1ekgo7avaFngIw,Eggstasy,85254.0,33.5825076235,-111.931219501,96
AZ,E7XMQjuNhU2v31JMwHDciA,Europa Pastry Cafe,85016.0,33.5318417,-112.0479816,35
AZ,4_Ye_9x3dyMK-cfCBZrBRg,Domino's Pizza,85018.0,33.4955704,-112.0038554,45
AZ,Ps5kdt-BC9zahJasErkd5Q,Chipotle Mexican Grill,85382.0,33.6364102,-112.2341291,76
AZ,MfM1RlnTRFY4k0IDlKTMwA,Einstein Bros Bagels,85260.0,33.6290190499,-111.889102868,54
AZ,OPpsbVPoNrVytPh5lbmoXw,Satara,85382.0,33.6353549,-112.2350274,66
AZ,2lnHyGbn1Nvbf7iRNDr6wg,My Big Fat Greek Express,85308.0,33.6420894,-112.2254067,80
AZ,THsmhy9NXI6WOEhVnrv01A,Lucky's King Wah,85301.0,33.5538106,-112.1520273,5
AZ,eOl6WS3oAjtGZpcXfv8tlA,Thai Rama,85224.0,33.306653,-111.877875,30
AZ,MVSACvnnpDiEDp4FTn1c5A,Chipotle Mexican Grill,85257.0,33.4793340624,-111.925819851,54
AZ,JzOp695tclcNCNMuBl7oxA,Four Peaks Brewing,85281.0,33.419568,-111.916097,102
AZ,SxelcKtJlN6X2Vlak0wXHw,Mi Pueblo,85051.0,33.5741241533,-112.125614583,64
AZ,kKSRP5M_62fssd0kVJvBcQ,The Food Truck Caravan,85251.0,33.4969007,-111.9291738,299
AZ,qk0UvAT-0djATrPd6RlZ8g,Sonic Drive-In,85233.0,33.3348667,-111.8041366,22
AZ,DL7V1_chkWkZtyG4_xNYfw,Pei Wei,85003.0,33.4658005,-112.0829853,38
AZ,AcGRSWCpb7YB95MTsHlGEw,Little Caesars Pizza,85033.0,33.4954215852,-112.235797843,7
AZ,wKgbqx6FsFiDQyoICGfawg,Blimpie,85083.0,33.7139169,-112.1429492,11
AZ,zy6Hzao6lTmuJMZo4BemIg,Filiberto's,85339.0,33.3779029846,-112.172332764,32
AZ,yRLEsYBSKfBpCQgcPsatCw,Rosatis Pizza,85210.0,33.3772135,-111.8583883,19
AZ,vCRgJTNdWcKuN8rxjvo8Xw,Jack in the Box,85205.0,33.4155177,-111.7027393,10
AZ,-ubMwuskT2uS0GPSZpxaxA,Fleming's Prime Steakhouse & Wine Bar,85345.0,33.552106,-112.2685452,26
AZ,DT7_TLzI3TV-1GMKaNddAA,Blu Agave Arizona Kitchen,85383.0,33.7418128,-112.3222579,8
AZ,a1KXovXPdeDurOrER4ST6A,Akaihana Sushi & Grill,85021.0,33.5544667,-112.110969,23
AZ,oU2cHZU5Nm_kD7ro_kg4AA,KFC,85310.0,33.6821,-112.204,6
AZ,7kfr30RmiJVddHARczyJYg,Bayrischer Hof New German Restaurant,85374.0,33.6385213,-112.331276,9
AZ,1C7mPT-9mFihyZq8-qLxgw,Ichi Ban Japanese Restaurant & Sushi,85004.0,33.4793412,-112.0736877,79
AZ,SB1uPuZGKOWtoCKFFP2ODg,Churchill's Pub & Grill,85224.0,33.3358872,-111.8590672,43
AZ,Df_6hgS3eQyVXeozzRDLqw,Floriberto's Mexican Food,85392.0,33.4673605,-112.3393303,43
AZ,80gdzmn-E3IaXK7Z6qzC6A,Costa Vida Fresh Mexican Grill,85204.0,33.3836669831,-111.756811937,48
AZ,617wOC5iiA17lw4t_W9Saw,McDonald's,85021.0,33.5527446,-112.1005622,29
AZ,Cp7JVPbO5Vv_huCBxLtXWQ,McDonald's,85032.0,33.640074,-112.0289332,30
AZ,Rvj6ryvV1Wf-27UT75soMA,J & M Chinese Cuisine Restaurant,85207.0,33.4349552,-111.6313005,5
AZ,fYLCKglfKHjgzcOeo4ZDaw,Rubio's,85018.0,33.4954167,-111.988191,39
AZ,Ak08F6RqjHYmVCzweBbTrQ,Wild Thaiger,85004.0,33.477923,-112.073395,85
AZ,BGGQOJQTQerEQu0kHbT_UQ,Bandera,85251.0,33.492381,-111.9259469,241
AZ,veUZ0PzegME87yvicpAWuw,Wendy's,85048.0,33.304784,-111.9782893,35
AZ,9SQjISnyclrVVAS1FlzE-g,Costa Vida Fresh Mexican Grill,85295.0,33.2963254,-111.7488838,33
AZ,moauW4l96E3BEK7aXDiMsQ,Panda Express,85249.0,33.2175765,-111.8263771,9
AZ,WunR7VclAddvbCnc-97jzg,The Vig McDowell Mountain,85260.0,33.6399828,-111.8587678,8
AZ,WzVFBhckDWtyFUfC9o9bGA,Coconut's Fish Cafe,85260.0,33.5841397,-111.9222481,95
AZ,onoZsIFPJXumpV_ndxcGTQ,The Coffee Plantation,85260.0,33.5843698165,-111.922305869,96
AZ,78kS-E6N50pwm-Cq5--Ecg,Fashion Square Food Court,85251.0,33.5027898,-111.9292397,225
AZ,BOSRH5BwLs97xgtfgu4Plg,La Canasta,85029.0,33.5849259262,-112.114826068,41
AZ,ME9Ap4lox7bJ8vg2GcySLA,Starbucks,85249.0,33.2461968192,-111.788839283,1
AZ,FWlvgWQVsPrd8dFp6oBbsQ,Jack-In-the Box Drive Thru,85044.0,33.320354,-111.9767043,72
AZ,F8K9XTK3WN0i4G_EIXzY9g,Rice Paper on 7th,85006.0,33.4726901,-112.064842,55
AZ,YFfQfqpaxE_epfrArEDQzg,Que Sabor,85345.0,33.5813335,-112.243018,24
AZ,cvzQ5-wiub8xlDcqJaLxIw,Decanter Winery & Lounge,85255.0,33.6517043419,-111.886238124,7
AZ,B_gb0gTg1lzWZ9RcIiXNFw,Mi Tienda Latina,85006.0,33.4675174515,-112.029614096,20
AZ,V09mimWe6zc-GKhPnLWbdA,Panda Express,85202.0,33.3919522,-111.8619259,62
AZ,cKRMmytHxaSt8F0SMEzKqg,Manuel's Mexican Restaurant,85023.0,33.6396215,-112.0877863,16
AZ,LpVNpw2-Bn9iHVON33auKw,Tacos N More 2,85297.0,33.2649384,-111.7206896,9
AZ,3G_wGIblXDNRYg4xIe9VZA,Golden Moon Palace Restaurant,85007.0,33.4516155,-112.0905491,34
AZ,a-uvQrruzDQ9E2SVIPOAHg,Wendy's,85029.0,33.5813723,-112.1242145,74
AZ,V3erF_OvXVcp1HgQiRLQ1g,Pizza Hut,85282.0,33.4079719,-111.9104912,33
AZ,3lnfKVlzB7tbAtQsEvMQbQ,Flavor Chalet,85004.0,33.4555863531,-112.073546222,269
AZ,-mjUxlW8Lyyq0t3GWvD3EA,McDonald's,85007.0,33.451101,-112.082017,167
AZ,Wzx5tF9-PaWfWSirdq8Ulg,Cafe Rio Mexican Grill,85226.0,33.3065981449,-111.898758043,65
AZ,3S1MilqTzANgLlJj1oQw2Q,Gusto's Pizza,85201.0,33.4221397,-111.8660527,18
AZ,W537pidoTVQmn9x1GPpxgA,Two Hippies Beach House,85012.0,33.5089964,-112.0670039,66
